""ID"",""Occupancy ID Number"",""Street"",""Zip Code"",""Census Tract""
""1200"",""029731         "",""DEER PARK AVE"",""40205     "",""0089.00""
""1201"",""029732         "",""DEER PARK AVE"",""40205     "",""0089.00""
""1202"",""029733         "",""DEER PARK AVE"",""40205     "",""0089.00""
""1203"",""029741         "",""CAWEIN WAY"",""40220     "",""0109.02""
""1204"",""029742         "",""BOWMAN AVE"",""40205     "",""0097.00""
""1205"",""029743         "",""BOWMAN AVE"",""40205     "",""0097.00""
""1206"",""029758         "",""BOWMAN AVE"",""40205     "",""0097.00""
""1207"",""029759         "",""BOWMAN AVE"",""40205     "",""0097.00""
""1208"",""029767         "",""BOWMAN AVE"",""40205     "",""0097.00""
""1209"",""029768         "",""BOWMAN AVE"",""40205     "",""0097.00""
""1210"",""029769         "",""BOWMAN AVE"",""40205     "",""0097.00""
""1211"",""029770         "",""BOWMAN AVE"",""40205     "",""0097.00""
""1212"",""029771         "",""BOWMAN AVE"",""40205     "",""0097.00""
""1213"",""029772         "",""BOWMAN AVE"",""40205     "",""0097.00""
""1214"",""029781         "",""WALTER AVE"",""40215     "",""0044.00""
""1215"",""029782         "",""BICKNELL AVE"",""40215     "",""0044.00""
""1216"",""029783         "",""JUSTAN AVE"",""40214     "",""0090.00""
""1217"",""029784         "",""W OAK ST"",""40210     "",""0017.00""
""1218"",""029798         "",""Francis AVE"",""40215     "",""0056.00""
""1219"",""029810         "",""YORKSHIRE BLVD"",""40220     "",""0097.00""
""1220"",""029825         "",""COLORADO AVE"",""40208     "",""0036.00""
""1221"",""029824         "",""BERRY BLVD"",""40215     "",""0038.00""
""1222"",""029826         "",""HEYWOOD AVE"",""40208     "",""0036.00""
""1223"",""029827         "",""HEMLOCK ST"",""40211     "",""0015.00""
""1224"",""028909         "",""W MARKET ST"",""40212     "",""0024.00""
""1225"",""028906         "",""W MARKET ST"",""40212     "",""0024.00""
""1226"",""029836         "",""AUDUBON PKY"",""40213     "",""0094.00""
""1227"",""029837         "",""GLENSIDE PL"",""40213     "",""0094.00""
""1228"",""029838         "",""GLENSIDE PL"",""40213     "",""0094.00""
""1229"",""029839         "",""GLENSIDE PL"",""40213     "",""0094.00""
""1230"",""029840         "",""GLENSIDE PL"",""40213     "",""0094.00""
""1231"",""029841         "",""GLENSIDE PL"",""40213     "",""0094.00""
""1232"",""029842         "",""ILLINOIS AVE"",""40213     "",""0093.00""
""1233"",""029843         "",""ILLINOIS AVE"",""40213     "",""0093.00""
""1234"",""029858         "",""FLUHR DR"",""40215     "",""0123.01""
""1235"",""029858         "",""FLUHR DR"",""40215     "",""0123.01""
""1236"",""029859         "",""ANNA LN"",""40215     "",""0123.01""
""1237"",""029860         "",""ANNA LN"",""40215     "",""0123.01""
""1238"",""029865         "",""RIVER PARK DR"",""40211     "",""0007.00""
""1239"",""029866         "",""GARLAND AVE"",""40211     "",""0010.00""
""1240"",""029871         "",""OLIVE ST"",""40210     "",""0015.00""
""1241"",""029869         "",""WOODRUFF AVE"",""40215     "",""0039.00""
""1242"",""029872         "",""S 31ST ST"",""40211     "",""0015.00""
""1243"",""029885         "",""HEMLOCK ST"",""40211     "",""0015.00""
""1244"",""029886         "",""S 9TH ST"",""40208     "",""0027.00""
""1245"",""029889         "",""BAIRD ST"",""40203     "",""0002.00""
""1246"",""028911         "",""W MARKET ST"",""40212     "",""0024.00""
""1247"",""028907         "",""W MARKET ST"",""40212     "",""0024.00""
""1248"",""028926         "",""W MARKET ST"",""40212     "",""0024.00""
""1249"",""029897         "",""TAYLOR BLVD"",""40208     "",""0038.00""
""1250"",""029898         "",""ARLINGTON AVE"",""40220     "",""0108.00""
""1251"",""029899         "",""WENDELL AVE"",""40205     "",""0097.00""
""1252"",""029908         "",""WHITMORE AVE"",""40215     "",""0043.02""
""1253"",""029909         "",""NORTON AVE"",""40213     "",""0118.00""
""1254"",""029842         "",""ILLINOIS AVE"",""40213     "",""0093.00""
""1255"",""029911         "",""LYDIA ST"",""40217     "",""0068.00""
""1256"",""030824         "",""DUTCHMANS LN"",""40205     "",""0097.00""
""1257"",""030831         "",""BOHANNON AVE"",""40215     "",""0038.00""
""1258"",""030832         "",""CENTRAL AVE"",""40208     "",""0036.00""
""1259"",""030833         "",""MULBERRY ST"",""40217     "",""0070.00""
""1260"",""030834         "",""S SHELBY ST"",""40217     "",""0069.00""
""1261"",""030850         "",""S 20TH ST"",""40203     "",""0024.00""
""1262"",""030866         "",""N 21ST ST"",""40203     "",""0023.00""
""1263"",""030867         "",""UNIVERSITY AVE"",""40206     "",""0076.03""
""1264"",""030868         "",""UNIVERSITY AVE"",""40206     "",""0076.03""
""1265"",""030869         "",""UNIVERSITY AVE"",""40206     "",""0076.03""
""1266"",""030879         "",""UNIVERSITY AVE"",""40206     "",""0076.03""
""1267"",""030881         "",""REGAN AVE"",""40206     "",""0076.03""
""1268"",""030882         "",""REGAN AVE"",""40206     "",""0076.03""
""1269"",""016271         "",""RUBEL AVE"",""40204     "",""0081.00""
""1270"",""022728         "",""NORTHWESTERN PKY"",""40212     "",""0002.00""
""1271"",""022887         "",""TAYLOR BLVD"",""40215     "",""0044.00""
""1272"",""014177         "",""W MUHAMMAD ALI BLVD"",""40212     "",""0024.00""
""1273"",""014177         "",""W MUHAMMAD ALI BLVD"",""40212     "",""0024.00""
""1274"",""022985         "",""W MUHAMMAD ALI BLVD"",""40212     "",""       ""
""1275"",""022985         "",""W MUHAMMAD ALI BLVD"",""40212     "",""       ""
""1276"",""022832         "",""S 16TH ST"",""40210     "",""0027.00""
""1277"",""023060         "",""TAYLOR BLVD"",""40208     "",""0036.00""
""1278"",""023060         "",""TAYLOR BLVD"",""40208     "",""0036.00""
""1279"",""023339         "",""EUCLID AVE"",""40208     "",""0036.00""
""1280"",""023389         "",""MAGAZINE ST"",""40203     "",""0024.00""
""1281"",""023447         "",""BLUEGRASS AVE"",""40215     "",""0045.00""
""1282"",""023449         "",""S 3RD ST"",""40214     "",""0090.00""
""1283"",""023449         "",""S 3RD ST"",""40214     "",""0090.00""
""1284"",""023606         "",""S 31ST ST"",""40211     "",""0015.00""
""1285"",""023607         "",""RIVER PARK DR"",""40211     "",""0008.00""
""1286"",""023609         "",""SHERRILL AVE"",""40211     "",""0014.00""
""1287"",""023647         "",""HULL ST"",""402       "",""0081.00""
""1288"",""023649         "",""HULL ST"",""40204     "",""0081.00""
""1289"",""023651         "",""HULL ST"",""402       "",""0081.00""
""1290"",""023664         "",""MORGAN AVE"",""40213     "",""0093.00""
""1291"",""022934         "",""CONESTOGA AVE"",""40205     "",""0089.00""
""1292"",""023678         "",""E JEFFERSON ST"",""40206     "",""0059.00""
""1293"",""023679         "",""E WASHINGTON ST"",""40206     "",""0059.00""
""1294"",""023681         "",""BLAND ST"",""40217     "",""0071.00""
""1295"",""023695         "",""S 44TH ST"",""40211     "",""0009.00""
""1296"",""023696         "",""FAIRFIELD DR"",""40206     "",""0087.00""
""1297"",""023723         "",""TAYLORSVILLE RD"",""40205     "",""0097.00""
""1298"",""023724         "",""TAYLORSVILLE RD"",""40205     "",""0097.00""
""1299"",""023725         "",""BETTY LN"",""40205     "",""0097.00""
""1300"",""023726         "",""W COLLINS CT"",""40208     "",""0041.00""
""1301"",""023739         "",""BEECH ST"",""40211     "",""0015.00""
""1302"",""023744         "",""S 6TH ST"",""40208     "",""0037.00""
""1303"",""023745         "",""W OAK ST"",""402       "",""0027.00""
""1304"",""023746         "",""HALE AVE"",""40211     "",""0027.00""
""1305"",""023747         "",""GARLAND AVE"",""402       "",""0027.00""
""1306"",""023750         "",""S 5TH ST"",""40208     "",""0037.00""
""1307"",""023752         "",""COLORADO AVE"",""40208     "",""0037.00""
""1308"",""023753         "",""COLORADO AVE"",""40208     "",""0037.00""
""1309"",""027976         "",""CEDAR ST"",""40212     "",""0024.00""
""1310"",""027976         "",""CEDAR ST"",""40212     "",""0024.00""
""1311"",""028132         "",""DEERWOOD AVE"",""40205     "",""0084.00""
""1312"",""028134         "",""S 26TH ST"",""40212     "",""0024.00""
""1313"",""028146         "",""S 26TH ST"",""40203     "",""0024.00""
""1314"",""028229         "",""W JEFFERSON ST"",""40212     "",""0024.00""
""1315"",""028233         "",""W JEFFERSON ST"",""40212     "",""0024.00""
""1316"",""028234         "",""W JEFFERSON ST"",""40212     "",""0024.00""
""1317"",""028245         "",""DEER PARK AVE"",""402       "",""0089.00""
""1318"",""028246         "",""DEER PARK AVE"",""402       "",""0089.00""
""1319"",""028247         "",""DEER PARK AVE"",""402       "",""0089.00""
""1320"",""028250         "",""DEER PARK AVE"",""402       "",""0089.00""
""1321"",""028251         "",""DEER PARK AVE"",""402       "",""0089.00""
""1322"",""028264         "",""DEER PARK AVE"",""402       "",""0089.00""
""1323"",""028265         "",""DEER PARK AVE"",""402       "",""0089.00""
""1324"",""028278         "",""EARL AVE"",""40215     "",""0036.00""
""1325"",""028284         "",""W MUHAMMAD ALI BLVD"",""402       "",""0027.00""
""1326"",""028286         "",""Rogers ST"",""40204     "",""0081.00""
""1327"",""028285         "",""ROGERS ST"",""40204     "",""0081.00""
""1328"",""028287         "",""ROGERS ST"",""40204     "",""0081.00""
""1329"",""028292         "",""ROGERS ST"",""40204     "",""0081.00""
""1330"",""028295         "",""ROGERS ST"",""40204     "",""0081.00""
""1331"",""028296         "",""ROGERS ST"",""40204     "",""0081.00""
""1332"",""028297         "",""CEDAR ST"",""40212     "",""0024.00""
""1333"",""028298         "",""ROGERS ST"",""40204     "",""0081.00""
""1334"",""028309         "",""ROGERS ST"",""40204     "",""0081.00""
""1335"",""028308         "",""CEDAR ST"",""40212     "",""0024.00""
""1336"",""028311         "",""ROGERS ST"",""40204     "",""0081.00""
""1337"",""028313         "",""ROGERS ST"",""40204     "",""0081.00""
""1338"",""028318         "",""ROGERS ST"",""40204     "",""0081.00""
""1339"",""028321         "",""ROGERS ST"",""40204     "",""0081.00""
""1340"",""028322         "",""ROGERS ST"",""40204     "",""0081.00""
""1341"",""028323         "",""CEDAR ST"",""40212     "",""0024.00""
""1342"",""028324         "",""CEDAR ST"",""40212     "",""0024.00""
""1343"",""028339         "",""W JEFFERSON ST"",""40212     "",""0024.00""
""1344"",""028352         "",""CEDAR ST"",""40212     "",""0024.00""
""1345"",""028354         "",""CEDAR ST"",""40212     "",""0024.00""
""1346"",""028355         "",""CEDAR ST"",""40212     "",""0024.00""
""1347"",""028353         "",""BRINKEY WAY"",""40220     "",""0110.03""
""1348"",""028369         "",""EDGELAND AVE"",""40204     "",""0083.00""
""1349"",""028376         "",""CHRISTY AVE"",""40204     "",""0064.00""
""1350"",""028377         "",""CHRISTY AVE"",""40204     "",""0064.00""
""1351"",""028378         "",""CHRISTY AVE"",""40204     "",""0064.00""
""1352"",""028379         "",""CHRISTY AVE"",""40204     "",""0064.00""
""1353"",""028382         "",""CHRISTY AVE"",""40204     "",""0064.00""
""1354"",""028384         "",""GREENWOOD AVE"",""40211     "",""0012.00""
""1355"",""028385         "",""VERMONT AVE"",""40211     "",""0008.00""
""1356"",""028390         "",""CHRISTY AVE"",""40204     "",""0064.00""
""1357"",""028391         "",""CHRISTY AVE"",""40204     "",""0064.00""
""1358"",""028392         "",""CHRISTY AVE"",""40204     "",""0064.00""
""1359"",""028401         "",""MARYLAND AVE"",""40205     "",""0085.00""
""1360"",""028403         "",""MARYLAND AVE"",""40205     "",""0085.00""
""1361"",""028406         "",""DEBARR ST"",""40204     "",""0064.00""
""1362"",""028406         "",""DEBARR ST"",""40204     "",""0064.00""
""1363"",""028411         "",""EDWARD ST"",""40204     "",""0064.00""
""1364"",""028412         "",""DEBARR ST"",""40204     "",""0064.00""
""1365"",""028413         "",""DEBARR ST"",""40204     "",""0064.00""
""1366"",""028414         "",""DEBARR ST"",""40204     "",""0064.00""
""1367"",""023723         "",""TAYLORSVILLE RD"",""40205     "",""0097.00""
""1368"",""023724         "",""TAYLORSVILLE RD"",""40205     "",""0097.00""
""1369"",""029233         "",""W KENTUCKY ST"",""40210     "",""0017.00""
""1370"",""029234         "",""HOMEVIEW DR"",""40208     "",""0036.00""
""1371"",""029235         "",""FAIRVIEW AVE"",""40208     "",""0036.00""
""1372"",""029236         "",""QUEEN AVE"",""40208     "",""0038.00""
""1373"",""023723         "",""TAYLORSVILLE RD"",""40205     "",""0097.00""
""1374"",""023724         "",""TAYLORSVILLE RD"",""40205     "",""0097.00""
""1375"",""029248         "",""MARYLAND AVE"",""402       "",""0085.00""
""1376"",""029250         "",""MARYLAND AVE"",""40205     "",""0085.00""
""1377"",""029251         "",""MARYLAND AVE"",""40205     "",""0085.00""
""1378"",""029256         "",""KAHLERT AVE"",""40215     "",""0039.00""
""1379"",""029264         "",""PAYNE ST"",""402       "",""0081.00""
""1380"",""029265         "",""PAYNE ST"",""40204     "",""0081.00""
""1381"",""029277         "",""PIRTLE ST"",""40212     "",""0023.00""
""1382"",""029278         "",""S 3RD ST"",""40214     "",""0041.00""
""1383"",""029279         "",""E SOUTHERN HEIGHTS AVE"",""40214     "",""0056.00""
""1384"",""029280         "",""SALE AVE"",""40215     "",""0038.00""
""1385"",""029282         "",""DEER PARK AVE"",""402       "",""0089.00""
""1386"",""029283         "",""DEER PARK AVE"",""40205     "",""0089.00""
""1387"",""029285         "",""BRIGHTON DR"",""40205     "",""0097.00""
""1388"",""029290         "",""DEER PARK AVE"",""402       "",""0089.00""
""1389"",""029303         "",""CAMP ST"",""40217     "",""0065.00""
""1390"",""028713         "",""LILLIAN AVE"",""40208     "",""0036.00""
""1391"",""029311         "",""BROOKLINE AVE"",""40215     "",""0046.00""
""1392"",""029312         "",""FINCASTLE RD"",""40213     "",""0094.00""
""1393"",""029321         "",""OSAGE AVE"",""40210     "",""0027.00""
""1394"",""029322         "",""DENMARK ST"",""40215     "",""0040.00""
""1395"",""024261         "",""LARKWOOD AVE"",""40212     "",""0007.00""
""1396"",""029330         "",""E ORMSBY AVE"",""402       "",""0065.00""
""1397"",""029347         "",""THORNBERRY AVE"",""402       "",""0039.00""
""1398"",""029349         "",""CORALBERRY RD"",""40207     "",""0077.00""
""1399"",""029360         "",""PARIS DR"",""40218     "",""0110.03""
""1400"",""029361         "",""PARIS DR"",""40218     "",""0110.03""
""1401"",""029362         "",""PARIS DR"",""40218     "",""0110.03""
""1402"",""024036         "",""S 19TH ST"",""40203     "",""0023.00""
""1403"",""029372         "",""ZIEGLER ST"",""40217     "",""0071.00""
""1404"",""029920         "",""GARLAND AVE"",""40211     "",""0011.00""
""1405"",""029921         "",""NORTHWESTERN PKY"",""40212     "",""0008.00""
""1406"",""029922         "",""W KENTUCKY ST"",""40210     "",""0027.00""
""1407"",""029947         "",""LILLY AVE"",""40217     "",""0071.00""
""1408"",""029951         "",""S 16TH ST"",""40203     "",""0024.00""
""1409"",""029953         "",""S 16TH ST"",""40203     "",""0024.00""
""1410"",""029954         "",""S 16TH ST"",""40203     "",""0024.00""
""1411"",""029961         "",""S 16TH ST"",""40203     "",""0024.00""
""1412"",""029962         "",""S 16TH ST"",""40203     "",""0024.00""
""1413"",""029967         "",""S 17TH ST"",""40203     "",""0024.00""
""1414"",""029968         "",""S 17TH ST"",""40203     "",""0024.00""
""1415"",""029973         "",""E MUHAMMAD ALI BLVD"",""40203     "",""0024.00""
""1416"",""029974         "",""E MUHAMMAD ALI BLVD"",""40203     "",""0024.00""
""1417"",""029975         "",""E MUHAMMAD ALI BLVD"",""40203     "",""0024.00""
""1418"",""029986         "",""STRATFORD AVE"",""40218     "",""0109.01""
""1419"",""029987         "",""GARLAND AVE"",""40210     "",""0027.00""
""1420"",""030002         "",""CEDAR ST"",""40203     "",""0024.00""
""1421"",""030003         "",""CEDAR ST"",""40203     "",""0024.00""
""1422"",""030004         "",""CEDAR ST"",""40203     "",""0024.00""
""1423"",""030005         "",""CEDAR ST"",""40203     "",""0024.00""
""1424"",""030009         "",""S 32ND ST"",""40211     "",""0015.00""
""1425"",""030012         "",""BERMUDA LN"",""402       "",""0114.03""
""1426"",""030013         "",""WHEELER AVE"",""40215     "",""0039.00""
""1427"",""030014         "",""TAYLOR BLVD"",""40215     "",""0038.00""
