datetime_UTC,dec_year_UTC,yyyy,mm,dd,HH,ch4_ppb,ch4_SD,ch4_n_minutes,ch4_min,ch4_max,ch4_uncertainty,ch4_flags
2018-02-01 03:00:00,2018.085274,2018,02,01,03,2063.38,11.79,19,2041.79,2082.45,0.808,P..
2018-02-01 04:00:00,2018.085388,2018,02,01,04,2071.04,8.33,13,2058.28,2082.58,0.849,P..
2018-02-01 05:00:00,2018.085502,2018,02,01,05,2048.72,14.85,19,2018.13,2072.72,0.779,P..
2018-02-01 06:00:00,2018.085616,2018,02,01,06,2006.53,1.20,19,2004.05,2007.89,0.702,P..
2018-02-01 07:00:00,2018.085731,2018,02,01,07,2006.64,0.75,19,2004.93,2007.62,0.709,P..
2018-02-01 08:00:00,2018.085845,2018,02,01,08,2009.61,0.36,19,2008.98,2010.23,0.716,P..
2018-02-01 09:00:00,2018.085959,2018,02,01,09,2020.89,0.55,19,2020.04,2021.68,0.737,P..
2018-02-01 10:00:00,2018.086073,2018,02,01,10,2037.71,1.73,19,2034.75,2040.64,0.770,P..
2018-02-01 11:00:00,2018.086187,2018,02,01,11,2050.15,1.20,19,2047.47,2051.81,0.796,P..
2018-02-01 12:00:00,2018.086301,2018,02,01,12,2054.01,1.34,19,2051.95,2056.13,0.806,P..
2018-02-01 13:00:00,2018.086416,2018,02,01,13,2055.06,0.52,19,2053.93,2055.94,0.809,P..
2018-02-01 14:00:00,2018.086530,2018,02,01,14,2060.72,1.63,19,2057.82,2062.84,0.822,P..
2018-02-01 15:00:00,2018.086644,2018,02,01,15,2074.15,1.07,19,2072.33,2075.76,0.853,P..
2018-02-01 16:00:00,2018.086758,2018,02,01,16,2065.03,1.55,20,2061.13,2066.82,0.834,P..
2018-02-01 17:00:00,2018.086872,2018,02,01,17,2053.40,1.52,20,2050.37,2056.67,0.808,P..
2018-02-01 18:00:00,2018.086986,2018,02,01,18,2042.09,1.24,19,2039.52,2044.47,0.775,P..
2018-02-01 19:00:00,2018.087100,2018,02,01,19,2028.57,1.56,19,2026.02,2031.39,0.749,P..
2018-02-01 20:00:00,2018.087215,2018,02,01,20,2030.73,11.44,19,2022.04,2056.60,0.753,P..
2018-02-01 21:00:00,2018.087329,2018,02,01,21,2194.33,25.40,19,2157.08,2246.64,1.110,P..
2018-02-01 22:00:00,2018.087443,2018,02,01,22,2135.70,35.00,19,2081.91,2184.68,0.973,P..
2018-02-01 23:00:00,2018.087557,2018,02,01,23,2378.03,50.26,19,2270.61,2468.35,1.578,P..
2018-02-02 00:00:00,2018.087671,2018,02,02,00,2504.18,98.13,19,2285.89,2624.83,1.915,P..
2018-02-02 01:00:00,2018.087785,2018,02,02,01,2435.97,58.07,19,2340.92,2575.67,1.731,P..
2018-02-02 02:00:00,2018.087900,2018,02,02,02,2084.35,36.52,19,2055.16,2178.49,0.861,P..
2018-02-02 03:00:00,2018.088014,2018,02,02,03,nan,nan,0,nan,nan,nan,P..
2018-02-02 04:00:00,2018.088128,2018,02,02,04,2038.07,3.54,19,2029.05,2045.50,0.775,P..
2018-02-02 05:00:00,2018.088242,2018,02,02,05,2021.05,24.66,19,1978.39,2041.72,0.745,P..
2018-02-02 06:00:00,2018.088356,2018,02,02,06,1979.05,4.30,19,1972.75,1985.96,0.673,P..
2018-02-02 07:00:00,2018.088470,2018,02,02,07,1988.75,5.16,19,1983.62,1997.43,0.688,P..
2018-02-02 08:00:00,2018.088584,2018,02,02,08,1998.75,3.20,19,1995.12,2004.77,0.705,P..
2018-02-02 09:00:00,2018.088699,2018,02,02,09,2020.21,14.31,19,2002.87,2044.71,0.743,P..
2018-02-02 10:00:00,2018.088813,2018,02,02,10,2021.41,26.18,19,1976.97,2041.22,0.748,P..
2018-02-02 11:00:00,2018.088927,2018,02,02,11,1979.91,5.09,19,1975.04,1990.26,0.676,P..
2018-02-02 12:00:00,2018.089041,2018,02,02,12,1987.16,2.31,19,1983.59,1990.61,0.688,P..
2018-02-02 13:00:00,2018.089155,2018,02,02,13,1990.54,1.72,19,1986.91,1994.02,0.694,P..
2018-02-02 14:00:00,2018.089269,2018,02,02,14,1988.75,1.36,19,1986.74,1992.17,0.687,P..
2018-02-02 15:00:00,2018.089384,2018,02,02,15,1987.48,0.61,15,1986.26,1988.74,0.695,P..
2018-02-02 16:00:00,2018.089498,2018,02,02,16,1984.40,1.18,19,1982.01,1987.32,0.678,P..
2018-02-02 17:00:00,2018.089612,2018,02,02,17,1986.54,1.24,19,1984.42,1988.50,0.680,P..
2018-02-02 18:00:00,2018.089726,2018,02,02,18,1985.15,1.77,19,1982.48,1988.09,0.676,P..
2018-02-02 19:00:00,2018.089840,2018,02,02,19,1973.94,1.71,19,1970.40,1976.38,0.659,P..
2018-02-02 20:00:00,2018.089954,2018,02,02,20,1975.27,1.36,19,1972.21,1977.67,0.660,P..
2018-02-02 21:00:00,2018.090068,2018,02,02,21,1982.47,2.42,19,1977.99,1987.23,0.670,P..
2018-02-02 22:00:00,2018.090183,2018,02,02,22,1981.86,1.27,19,1977.93,1983.74,0.668,P..
2018-02-02 23:00:00,2018.090297,2018,02,02,23,1980.77,1.98,19,1977.33,1984.00,0.666,P..
2018-02-03 00:00:00,2018.090411,2018,02,03,00,1989.25,1.40,19,1987.08,1991.66,0.678,P..
2018-02-03 01:00:00,2018.090525,2018,02,03,01,1987.43,1.58,19,1984.66,1990.46,0.679,P..
2018-02-03 02:00:00,2018.090639,2018,02,03,02,1984.26,2.68,19,1980.47,1988.90,0.675,P..
2018-02-03 03:00:00,2018.090753,2018,02,03,03,1980.69,2.47,19,1977.26,1986.72,0.670,P..
2018-02-03 04:00:00,2018.090868,2018,02,03,04,1989.67,3.49,19,1985.03,1995.30,0.684,P..
2018-02-03 05:00:00,2018.090982,2018,02,03,05,1994.29,3.69,19,1987.97,2002.10,0.692,P..
2018-02-03 06:00:00,2018.091096,2018,02,03,06,1995.27,1.18,19,1993.17,1997.67,0.694,P..
2018-02-03 07:00:00,2018.091210,2018,02,03,07,2008.61,2.36,19,2004.42,2013.73,0.718,P..
2018-02-03 08:00:00,2018.091324,2018,02,03,08,2016.32,0.97,19,2014.24,2017.87,0.732,P..
2018-02-03 09:00:00,2018.091438,2018,02,03,09,2027.84,2.43,19,2022.59,2033.13,0.755,P..
2018-02-03 10:00:00,2018.091553,2018,02,03,10,2033.02,3.54,19,2027.81,2040.36,0.765,P..
2018-02-03 11:00:00,2018.091667,2018,02,03,11,2084.60,14.82,19,2060.19,2104.79,0.874,P..
2018-02-03 12:00:00,2018.091781,2018,02,03,12,2092.77,3.96,19,2085.54,2101.55,0.893,P..
2018-02-03 13:00:00,2018.091895,2018,02,03,13,2106.07,10.31,19,2082.13,2121.46,0.923,P..
2018-02-03 14:00:00,2018.092009,2018,02,03,14,nan,nan,0,nan,nan,nan,P..
2018-02-03 15:00:00,2018.092123,2018,02,03,15,2045.13,18.16,19,2003.92,2061.53,0.791,P..
2018-02-03 16:00:00,2018.092237,2018,02,03,16,2004.42,5.24,20,1998.62,2017.08,0.714,P..
2018-02-03 17:00:00,2018.092352,2018,02,03,17,2007.84,8.67,19,1996.18,2021.45,0.713,P..
2018-02-03 18:00:00,2018.092466,2018,02,03,18,2019.44,3.60,19,2010.34,2022.80,0.732,P..
2018-02-03 19:00:00,2018.092580,2018,02,03,19,2009.48,5.59,19,1994.85,2018.50,0.715,P..
2018-02-03 20:00:00,2018.092694,2018,02,03,20,1990.09,4.45,19,1981.57,1997.90,0.684,P..
2018-02-03 21:00:00,2018.092808,2018,02,03,21,1986.69,2.79,19,1982.80,1992.23,0.679,P..
2018-02-03 22:00:00,2018.092922,2018,02,03,22,1989.50,4.85,19,1985.47,2002.67,0.683,P..
2018-02-03 23:00:00,2018.093037,2018,02,03,23,2009.79,5.14,19,2003.90,2023.58,0.715,P..
2018-02-04 00:00:00,2018.093151,2018,02,04,00,2000.39,6.62,17,1995.07,2023.34,0.712,P..
2018-02-04 01:00:00,2018.093265,2018,02,04,01,2021.92,3.58,19,2014.92,2028.32,0.736,P..
2018-02-04 02:00:00,2018.093379,2018,02,04,02,2004.52,4.52,19,1998.57,2018.70,0.707,P..
2018-02-04 03:00:00,2018.093493,2018,02,04,03,2035.43,3.38,19,2027.80,2041.78,0.761,P..
2018-02-04 04:00:00,2018.093607,2018,02,04,04,2027.82,3.86,19,2022.40,2037.52,0.755,P..
2018-02-04 05:00:00,2018.093721,2018,02,04,05,2015.23,5.07,19,2007.07,2024.66,0.733,P..
2018-02-04 06:00:00,2018.093836,2018,02,04,06,2014.76,3.50,19,2009.89,2020.99,0.733,P..
2018-02-04 07:00:00,2018.093950,2018,02,04,07,2042.31,4.80,19,2033.45,2052.15,0.786,P..
2018-02-04 08:00:00,2018.094064,2018,02,04,08,2063.45,3.82,19,2057.13,2071.69,0.831,P..
2018-02-04 09:00:00,2018.094178,2018,02,04,09,2034.16,7.75,19,2021.13,2049.85,0.774,P..
2018-02-04 10:00:00,2018.094292,2018,02,04,10,2026.39,5.07,19,2018.51,2042.45,0.762,P..
2018-02-04 11:00:00,2018.094406,2018,02,04,11,2018.73,7.80,19,2006.20,2034.02,0.752,P..
2018-02-04 12:00:00,2018.094521,2018,02,04,12,2039.01,4.66,20,2030.70,2050.45,0.791,P..
2018-02-04 13:00:00,2018.094635,2018,02,04,13,2040.96,14.05,19,2021.46,2064.13,0.783,P..
2018-02-04 14:00:00,2018.094749,2018,02,04,14,2020.83,1.44,19,2017.51,2022.78,0.744,P..
2018-02-04 15:00:00,2018.094863,2018,02,04,15,2052.16,10.35,19,2034.52,2074.98,0.800,P..
2018-02-04 16:00:00,2018.094977,2018,02,04,16,2154.11,28.97,19,2099.91,2195.24,1.019,P..
2018-02-04 17:00:00,2018.095091,2018,02,04,17,2223.13,18.94,19,2187.30,2250.71,1.183,P..
2018-02-04 18:00:00,2018.095205,2018,02,04,18,2067.64,37.11,19,2030.01,2157.11,0.828,P..
2018-02-04 19:00:00,2018.095320,2018,02,04,19,2100.96,7.59,19,2086.77,2113.80,0.894,P..
2018-02-04 20:00:00,2018.095434,2018,02,04,20,2227.46,9.60,19,2197.53,2238.56,1.190,P..
2018-02-04 21:00:00,2018.095548,2018,02,04,21,2285.24,20.35,19,2261.22,2326.71,1.335,P..
2018-02-04 22:00:00,2018.095662,2018,02,04,22,2192.53,10.75,19,2170.31,2208.74,1.103,P..
2018-02-04 23:00:00,2018.095776,2018,02,04,23,nan,nan,0,nan,nan,nan,P..
2018-02-05 00:00:00,2018.095890,2018,02,05,00,2277.72,50.80,19,2162.81,2424.55,1.353,P..
2018-02-05 01:00:00,2018.096005,2018,02,05,01,2319.40,49.78,19,2236.37,2418.81,1.466,P..
2018-02-05 02:00:00,2018.096119,2018,02,05,02,2274.67,60.50,19,2123.63,2381.27,1.347,P..
2018-02-05 03:00:00,2018.096233,2018,02,05,03,2098.22,9.14,19,2083.27,2113.49,0.903,P..
2018-02-05 04:00:00,2018.096347,2018,02,05,04,2085.48,6.22,19,2079.84,2108.12,0.877,P..
2018-02-05 05:00:00,2018.096461,2018,02,05,05,2101.23,9.02,19,2073.33,2110.29,0.914,P..
2018-02-05 06:00:00,2018.096575,2018,02,05,06,2070.00,2.45,19,2064.43,2073.67,0.847,P..
2018-02-05 07:00:00,2018.096689,2018,02,05,07,2073.27,5.65,19,2061.89,2081.41,0.856,P..
2018-02-05 08:00:00,2018.096804,2018,02,05,08,2066.68,9.67,19,2062.45,2107.34,0.844,P..
2018-02-05 09:00:00,2018.096918,2018,02,05,09,2094.41,14.38,19,2069.93,2126.89,0.907,P..
2018-02-05 10:00:00,2018.097032,2018,02,05,10,2070.04,3.64,19,2056.60,2074.15,0.856,P..
2018-02-05 11:00:00,2018.097146,2018,02,05,11,2057.04,1.06,19,2055.04,2059.16,0.840,P..
2018-02-05 12:00:00,2018.097260,2018,02,05,12,1994.35,1.20,19,1992.10,1997.09,0.700,P..
2018-02-05 13:00:00,2018.097374,2018,02,05,13,1966.15,3.65,19,1960.10,1975.01,0.657,P..
2018-02-05 14:00:00,2018.097489,2018,02,05,14,1958.87,1.35,19,1955.80,1960.67,0.645,P..
2018-02-05 15:00:00,2018.097603,2018,02,05,15,1953.75,1.65,19,1951.06,1956.77,0.637,P..
2018-02-05 16:00:00,2018.097717,2018,02,05,16,1955.32,1.62,19,1952.61,1958.23,0.637,P..
2018-02-05 17:00:00,2018.097831,2018,02,05,17,1962.88,2.18,19,1959.54,1967.85,0.644,P..
2018-02-05 18:00:00,2018.097945,2018,02,05,18,1962.36,1.74,19,1959.44,1965.37,0.642,P..
2018-02-05 19:00:00,2018.098059,2018,02,05,19,1966.72,1.24,19,1963.96,1968.70,0.647,P..
2018-02-05 20:00:00,2018.098174,2018,02,05,20,1966.02,1.58,19,1963.85,1969.77,0.645,P..
2018-02-05 21:00:00,2018.098288,2018,02,05,21,1969.04,2.22,19,1965.31,1973.71,0.649,P..
2018-02-05 22:00:00,2018.098402,2018,02,05,22,1983.07,4.18,19,1976.99,1990.55,0.673,P..
2018-02-05 23:00:00,2018.098516,2018,02,05,23,2014.49,15.05,19,1989.50,2037.94,0.727,P..
2018-02-06 00:00:00,2018.098630,2018,02,06,00,2067.25,43.15,19,2013.53,2176.87,0.835,P..
2018-02-06 01:00:00,2018.098744,2018,02,06,01,2075.16,15.41,19,2060.09,2105.82,0.849,P..
2018-02-06 02:00:00,2018.098858,2018,02,06,02,2088.45,8.84,19,2073.12,2109.24,0.879,P..
2018-02-06 03:00:00,2018.098973,2018,02,06,03,2069.09,13.98,19,2047.95,2089.86,0.837,P..
2018-02-06 04:00:00,2018.099087,2018,02,06,04,2057.32,25.55,19,2022.03,2094.94,0.814,P..
2018-02-06 05:00:00,2018.099201,2018,02,06,05,2180.68,63.10,19,2093.87,2277.18,1.105,P..
2018-02-06 06:00:00,2018.099315,2018,02,06,06,2170.02,67.46,19,2074.80,2318.19,1.079,P..
2018-02-06 07:00:00,2018.099429,2018,02,06,07,2039.31,11.67,19,2020.72,2068.76,0.778,P..
2018-02-06 08:00:00,2018.099543,2018,02,06,08,2089.64,26.21,20,2055.30,2145.51,0.886,P..
2018-02-06 09:00:00,2018.099658,2018,02,06,09,2075.66,17.42,20,2048.33,2112.46,0.853,P..
2018-02-06 10:00:00,2018.099772,2018,02,06,10,nan,nan,0,nan,nan,nan,P..
2018-02-06 11:00:00,2018.099886,2018,02,06,11,2064.28,9.02,19,2046.54,2080.25,0.815,P..
2018-02-06 12:00:00,2018.100000,2018,02,06,12,2086.46,20.43,19,2032.90,2115.43,0.861,P..
2018-02-06 13:00:00,2018.100114,2018,02,06,13,2099.57,14.67,19,2078.22,2131.79,0.888,P..
2018-02-06 14:00:00,2018.100228,2018,02,06,14,2091.52,7.93,19,2084.76,2107.70,0.870,P..
2018-02-06 15:00:00,2018.100342,2018,02,06,15,2097.72,3.15,19,2091.78,2102.50,0.883,P..
2018-02-06 16:00:00,2018.100457,2018,02,06,16,2089.45,1.90,19,2085.27,2092.49,0.866,P..
2018-02-06 17:00:00,2018.100571,2018,02,06,17,2071.58,3.89,19,2066.21,2080.23,0.828,P..
2018-02-06 18:00:00,2018.100685,2018,02,06,18,2040.80,3.11,19,2035.88,2047.57,0.767,P..
2018-02-06 19:00:00,2018.100799,2018,02,06,19,2005.31,1.83,19,2002.17,2009.10,0.705,P..
2018-02-06 20:00:00,2018.100913,2018,02,06,20,2001.61,4.12,19,1994.03,2008.54,0.705,P..
2018-02-06 21:00:00,2018.101027,2018,02,06,21,2021.08,3.53,19,2014.69,2027.49,0.732,P..
2018-02-06 22:00:00,2018.101142,2018,02,06,22,2038.98,2.32,19,2034.33,2042.82,0.774,P..
2018-02-06 23:00:00,2018.101256,2018,02,06,23,2070.67,8.13,19,2057.61,2089.51,0.840,P..
2018-02-07 00:00:00,2018.101370,2018,02,07,00,2129.76,35.64,19,2043.30,2170.70,0.976,P..
2018-02-07 01:00:00,2018.101484,2018,02,07,01,2145.94,6.76,19,2132.65,2158.52,1.014,P..
2018-02-07 02:00:00,2018.101598,2018,02,07,02,2068.12,13.04,19,2048.05,2093.09,0.835,P..
2018-02-07 03:00:00,2018.101712,2018,02,07,03,2136.60,29.89,19,2069.02,2200.62,0.993,P..
2018-02-07 04:00:00,2018.101826,2018,02,07,04,2187.74,28.18,19,2127.84,2261.01,1.119,P..
2018-02-07 05:00:00,2018.101941,2018,02,07,05,2090.20,15.43,19,2066.39,2123.61,0.885,P..
2018-02-07 06:00:00,2018.102055,2018,02,07,06,2142.03,54.05,19,2069.37,2214.65,1.010,P..
2018-02-07 07:00:00,2018.102169,2018,02,07,07,2315.27,19.34,19,2282.71,2349.65,1.456,P..
2018-02-07 08:00:00,2018.102283,2018,02,07,08,2146.19,39.45,20,2105.45,2234.52,1.021,P..
2018-02-07 09:00:00,2018.102397,2018,02,07,09,2179.19,18.30,18,2139.25,2207.34,1.073,P..
2018-02-07 10:00:00,2018.102511,2018,02,07,10,2094.32,10.57,19,2080.64,2133.46,0.882,P..
2018-02-07 11:00:00,2018.102626,2018,02,07,11,2076.51,10.29,19,2061.95,2095.23,0.844,P..
2018-02-07 12:00:00,2018.102740,2018,02,07,12,2059.36,5.55,19,2048.92,2069.47,0.809,P..
2018-02-07 13:00:00,2018.102854,2018,02,07,13,2107.56,19.29,19,2051.28,2143.37,0.911,P..
2018-02-07 14:00:00,2018.102968,2018,02,07,14,2131.12,19.24,19,2104.36,2164.63,0.963,P..
2018-02-07 15:00:00,2018.103082,2018,02,07,15,2156.62,18.94,19,2111.29,2186.67,1.022,P..
2018-02-07 16:00:00,2018.103196,2018,02,07,16,2117.65,20.75,19,2102.02,2194.66,0.933,P..
2018-02-07 17:00:00,2018.103311,2018,02,07,17,2123.26,18.89,19,2084.02,2150.76,0.945,P..
2018-02-07 18:00:00,2018.103425,2018,02,07,18,2158.63,11.66,19,2125.50,2182.69,1.026,P..
2018-02-07 19:00:00,2018.103539,2018,02,07,19,nan,nan,0,nan,nan,nan,P..
2018-02-07 20:00:00,2018.103653,2018,02,07,20,2176.85,11.50,19,2154.37,2198.85,1.070,P..
2018-02-07 21:00:00,2018.103767,2018,02,07,21,2112.09,3.50,19,2108.90,2121.86,0.921,P..
2018-02-07 22:00:00,2018.103881,2018,02,07,22,2085.77,11.20,19,2071.15,2107.57,0.866,P..
2018-02-07 23:00:00,2018.103995,2018,02,07,23,2064.68,2.81,19,2059.07,2070.32,0.823,P..
2018-02-08 00:00:00,2018.104110,2018,02,08,00,2089.50,2.04,19,2085.82,2094.98,0.889,P..
2018-02-08 01:00:00,2018.104224,2018,02,08,01,2112.56,2.64,19,2107.86,2117.60,0.943,P..
2018-02-08 02:00:00,2018.104338,2018,02,08,02,2111.07,1.73,19,2107.61,2115.31,0.941,P..
2018-02-08 03:00:00,2018.104452,2018,02,08,03,2064.41,3.99,19,2058.27,2071.85,0.840,P..
2018-02-08 04:00:00,2018.104566,2018,02,08,04,2055.12,1.81,19,2052.21,2058.42,0.823,P..
2018-02-08 05:00:00,2018.104680,2018,02,08,05,2023.45,1.84,19,2018.78,2025.72,0.764,P..
2018-02-08 06:00:00,2018.104795,2018,02,08,06,2014.30,3.01,19,2009.36,2018.91,0.750,P..
2018-02-08 07:00:00,2018.104909,2018,02,08,07,2006.05,3.88,19,1999.54,2011.16,0.737,P..
2018-02-08 08:00:00,2018.105023,2018,02,08,08,1995.79,2.44,19,1991.36,1999.89,0.719,P..
2018-02-08 09:00:00,2018.105137,2018,02,08,09,1984.83,1.51,19,1982.17,1987.42,0.696,P..
2018-02-08 10:00:00,2018.105251,2018,02,08,10,1989.07,3.49,19,1984.02,1994.28,0.702,P..
2018-02-08 11:00:00,2018.105365,2018,02,08,11,1995.48,1.76,19,1992.74,1998.61,0.711,P..
2018-02-08 12:00:00,2018.105479,2018,02,08,12,2006.04,1.54,19,2002.39,2009.02,0.727,P..
2018-02-08 13:00:00,2018.105594,2018,02,08,13,1998.91,2.13,19,1995.07,2002.45,0.716,P..
2018-02-08 14:00:00,2018.105708,2018,02,08,14,2000.70,1.63,19,1997.14,2003.93,0.719,P..
2018-02-08 15:00:00,2018.105822,2018,02,08,15,1998.13,2.00,19,1995.00,2002.13,0.715,P..
2018-02-08 16:00:00,2018.105936,2018,02,08,16,1996.12,2.81,19,1992.37,2002.22,0.712,P..
2018-02-08 17:00:00,2018.106050,2018,02,08,17,1999.13,3.52,19,1994.38,2006.05,0.717,P..
2018-02-08 18:00:00,2018.106164,2018,02,08,18,1987.69,3.31,17,1982.17,1994.64,0.699,P..
2018-02-08 19:00:00,2018.106279,2018,02,08,19,1978.76,3.62,19,1973.12,1985.46,0.690,P..
2018-02-08 20:00:00,2018.106393,2018,02,08,20,1981.26,2.00,19,1978.32,1985.25,0.693,P..
2018-02-08 21:00:00,2018.106507,2018,02,08,21,1987.88,2.03,19,1982.79,1990.23,0.702,P..
2018-02-08 22:00:00,2018.106621,2018,02,08,22,2003.76,6.80,19,1987.18,2012.87,0.728,P..
2018-02-08 23:00:00,2018.106735,2018,02,08,23,2037.09,14.33,19,1996.48,2053.81,0.788,P..
2018-02-09 00:00:00,2018.106849,2018,02,09,00,2050.41,8.44,19,2034.46,2065.52,0.813,P..
2018-02-09 01:00:00,2018.106963,2018,02,09,01,2005.45,13.28,19,1997.44,2043.96,0.730,P..
2018-02-09 02:00:00,2018.107078,2018,02,09,02,2020.79,3.86,19,2015.30,2032.99,0.755,P..
2018-02-09 03:00:00,2018.107192,2018,02,09,03,2017.57,6.04,19,2012.32,2031.60,0.749,P..
2018-02-09 04:00:00,2018.107306,2018,02,09,04,2021.23,7.65,20,2007.75,2034.10,0.756,P..
2018-02-09 05:00:00,2018.107420,2018,02,09,05,2095.80,43.82,19,2005.64,2141.72,0.896,P..
2018-02-09 06:00:00,2018.107534,2018,02,09,06,nan,nan,0,nan,nan,nan,P..
2018-02-09 07:00:00,2018.107648,2018,02,09,07,2015.28,4.63,19,2008.24,2023.72,0.732,P..
2018-02-09 08:00:00,2018.107763,2018,02,09,08,2040.88,5.91,19,2030.15,2053.41,0.776,P..
2018-02-09 09:00:00,2018.107877,2018,02,09,09,2051.49,8.33,19,2038.42,2069.77,0.795,P..
2018-02-09 10:00:00,2018.107991,2018,02,09,10,2029.08,11.60,19,2020.16,2072.51,0.752,P..
2018-02-09 11:00:00,2018.108105,2018,02,09,11,2110.34,10.09,19,2092.29,2124.38,0.915,P..
2018-02-09 12:00:00,2018.108219,2018,02,09,12,2248.75,131.37,19,2068.42,2504.08,1.255,P..
2018-02-09 13:00:00,2018.108333,2018,02,09,13,2720.03,132.61,19,2401.91,2948.45,2.500,P..
2018-02-09 14:00:00,2018.108447,2018,02,09,14,2521.00,79.07,19,2414.87,2642.18,1.958,P..
2018-02-09 15:00:00,2018.108562,2018,02,09,15,2084.19,16.64,19,2058.69,2107.19,0.855,P..
2018-02-09 16:00:00,2018.108676,2018,02,09,16,2009.71,2.94,19,2005.55,2015.70,0.718,P..
2018-02-09 17:00:00,2018.108790,2018,02,09,17,2004.70,3.97,19,1998.95,2014.48,0.709,P..
2018-02-09 18:00:00,2018.108904,2018,02,09,18,1998.69,1.46,19,1996.09,2001.58,0.698,P..
2018-02-09 19:00:00,2018.109018,2018,02,09,19,2003.94,3.88,19,1996.91,2010.11,0.707,P..
2018-02-09 20:00:00,2018.109132,2018,02,09,20,2007.94,3.95,19,2001.56,2014.97,0.714,P..
2018-02-09 21:00:00,2018.109247,2018,02,09,21,2003.26,2.01,19,1998.78,2007.68,0.706,P..
2018-02-09 22:00:00,2018.109361,2018,02,09,22,2005.41,1.25,19,2003.50,2007.02,0.709,P..
2018-02-09 23:00:00,2018.109475,2018,02,09,23,2004.60,1.38,19,2002.21,2008.95,0.708,P..
2018-02-10 00:00:00,2018.109589,2018,02,10,00,2004.87,3.62,19,1999.07,2011.16,0.708,P..
2018-02-10 01:00:00,2018.109703,2018,02,10,01,2013.87,1.81,19,2009.71,2017.52,0.724,P..
2018-02-10 02:00:00,2018.109817,2018,02,10,02,2024.03,3.84,19,2018.26,2031.20,0.743,P..
2018-02-10 03:00:00,2018.109932,2018,02,10,03,2006.24,3.17,19,2002.16,2014.91,0.711,P..
2018-02-10 04:00:00,2018.110046,2018,02,10,04,2023.37,6.39,19,2013.04,2031.66,0.742,P..
2018-02-10 05:00:00,2018.110160,2018,02,10,05,2046.60,3.62,15,2040.81,2053.92,0.784,P..
2018-02-10 06:00:00,2018.110274,2018,02,10,06,2065.55,11.09,19,2051.00,2084.19,0.826,P..
2018-02-10 07:00:00,2018.110388,2018,02,10,07,2072.23,6.17,20,2061.03,2083.54,0.841,P..
2018-02-10 08:00:00,2018.110502,2018,02,10,08,2162.18,53.28,19,2070.58,2246.59,1.032,P..
2018-02-10 09:00:00,2018.110616,2018,02,10,09,2209.33,54.73,19,2129.88,2319.89,1.144,P..
2018-02-10 10:00:00,2018.110731,2018,02,10,10,2243.51,104.35,19,2056.77,2351.21,1.236,P..
2018-02-10 11:00:00,2018.110845,2018,02,10,11,2396.71,110.52,19,2193.58,2545.89,1.627,P..
2018-02-10 12:00:00,2018.110959,2018,02,10,12,2527.18,181.39,19,2140.98,2735.86,1.980,P..
2018-02-10 13:00:00,2018.111073,2018,02,10,13,2728.20,37.35,19,2645.63,2778.61,2.519,P..
2018-02-10 14:00:00,2018.111187,2018,02,10,14,2436.73,154.19,19,2317.02,2699.83,1.734,P..
2018-02-10 15:00:00,2018.111301,2018,02,10,15,nan,nan,0,nan,nan,nan,P..
2018-02-10 16:00:00,2018.111416,2018,02,10,16,2294.53,59.57,19,2230.76,2386.35,1.358,P..
2018-02-10 17:00:00,2018.111530,2018,02,10,17,2390.35,5.92,19,2376.95,2400.48,1.657,P..
2018-02-10 18:00:00,2018.111644,2018,02,10,18,2395.37,43.79,19,2307.84,2446.55,1.672,P..
2018-02-10 19:00:00,2018.111758,2018,02,10,19,2438.71,26.69,19,2392.03,2477.86,1.793,P..
2018-02-10 20:00:00,2018.111872,2018,02,10,20,2477.21,27.36,19,2437.32,2518.74,1.901,P..
2018-02-10 21:00:00,2018.111986,2018,02,10,21,2275.25,37.95,19,2216.81,2345.12,1.346,P..
2018-02-10 22:00:00,2018.112100,2018,02,10,22,2223.90,26.26,19,2182.41,2262.60,1.211,P..
2018-02-10 23:00:00,2018.112215,2018,02,10,23,2295.51,70.90,19,2186.50,2406.51,1.404,P..
2018-02-11 00:00:00,2018.112329,2018,02,11,00,2249.65,17.78,19,2232.36,2305.67,1.281,P..
2018-02-11 01:00:00,2018.112443,2018,02,11,01,2296.71,4.54,19,2284.71,2302.76,1.408,P..
2018-02-11 02:00:00,2018.112557,2018,02,11,02,2312.65,32.38,19,2248.95,2363.35,1.454,P..
2018-02-11 03:00:00,2018.112671,2018,02,11,03,2250.34,16.86,20,2222.95,2282.91,1.290,P..
2018-02-11 04:00:00,2018.112785,2018,02,11,04,2152.53,6.71,19,2143.19,2165.14,1.017,P..
2018-02-11 05:00:00,2018.112900,2018,02,11,05,2130.07,7.59,19,2121.42,2157.16,0.965,P..
2018-02-11 06:00:00,2018.113014,2018,02,11,06,2362.29,60.32,19,2268.99,2468.50,1.541,P..
2018-02-11 07:00:00,2018.113128,2018,02,11,07,2288.58,111.52,19,2230.57,2670.72,1.353,P..
2018-02-11 08:00:00,2018.113242,2018,02,11,08,2333.86,128.00,19,2196.58,2567.20,1.470,P..
2018-02-11 09:00:00,2018.113356,2018,02,11,09,3092.81,70.33,19,2973.91,3202.19,3.528,P..
2018-02-11 10:00:00,2018.113470,2018,02,11,10,2950.52,120.05,19,2751.31,3144.67,3.134,P..
2018-02-11 11:00:00,2018.113584,2018,02,11,11,2803.16,90.72,19,2641.89,2914.64,2.728,P..
