OBJECTID,FEATURE1,FEATURE2,FEATURE3,SHAPE.LEN
8937,River Channel,Small,Not Buried,0.239412731687677
8944,Erratic Margin, , ,0.242577681721213
8955,River Channel,Small,Not Buried,0.0277779647297968
8960,River Channel,Large,Not Buried,0.372618991588227
10060,Ridge,Transverse, ,0.0156744710694827
10061,Ridge,Transverse, ,0.0159432894449774
10062,Ridge,Transverse, ,0.0136137763386812
10063,Ridge,Transverse, ,0.0126189255109316
10065,Ridge,Transverse, ,0.00914135698666164
10066,Ridge,Transverse, ,0.0124417852893712
10067,Ridge,Transverse, ,0.0125118951458894
10068,Ridge,Transverse, ,0.0121114427884971
10071,Ridge,Transverse, ,0.0148574818729893
10073,Ridge,Transverse, ,0.013392280335453
10076,Ridge,Transverse, ,0.025139824429908
10077,Ridge,Transverse, ,0.0216777668335834
10081,Ridge,Transverse, ,0.013360796156255
10085,Ridge,Transverse, ,0.0172472537312233
10087,Ridge,Transverse, ,0.0157555705659464
10091,Ridge,Transverse, ,0.005067124802793
10093,Ridge,Transverse, ,0.0191118628693637
10094,Ridge,Transverse, ,0.0149755672594538
10096,Ridge,Transverse, ,0.0103083709089678
10097,Ridge,Transverse, ,0.0118226963911609
10099,Ridge,Transverse, ,0.0260463095628266
10100,Ridge,Transverse, ,0.0180044706741891
10101,Ridge,Transverse, ,0.0182295725349212
10103,Ridge,Transverse, ,0.0245679920978843
10106,Ridge,Transverse, ,0.021633897189274
10107,Ridge,Transverse, ,0.0250108565733485
10109,Ridge,Transverse, ,0.0307928237834999
10120,River Channel,Small,Not Buried,0.01772974768416
10128,River Channel,Small,Not Buried,0.133539394195457
10129,River Channel,Small,Not Buried,0.000310306241490564
10133,Esker, , ,0.0233570000421675
10137,Esker, , ,0.0199992096164534
10142,Ridge,Longitudinal, ,0.0183906415621478
10143,Ridge,Longitudinal, ,0.0126479641199115
10145,Ice Margin,Uncertain, ,0.0791114379872863
1251,Beach Ridge, , ,0.0402812848218206
1262,Beach Ridge, , ,0.124820780534531
1276,Ridge,Compaction, ,0.0709818816824126
1285,Ridge,Compaction, ,0.0475915050710913
1324,Ridge,Transverse, ,0.0306831892782299
1374,Ridge,Transverse, ,0.0176679493780217
1400,Ridge,Transverse, ,0.0164893018852164
1518,Ridge,Transverse, ,0.015914322476636
1574,Ridge,Transverse, ,0.0107332170945212
1582,Ridge,Transverse, ,0.0089908991794499
1594,Ridge,Transverse, ,0.0105721678074573
1613,Ridge,Transverse, ,0.0179710358371992
1614,Ridge,Transverse, ,0.0188746124042298
1615,Ridge,Transverse, ,0.0146495313924088
1616,Ridge,Transverse, ,0.00916778013075188
1626,Ridge,Transverse, ,0.0123978355250211
1632,Ridge,Transverse, ,0.0153280303817601
1633,Ridge,Transverse, ,0.00966202619573938
1638,Ridge,Transverse, ,0.0168075757477186
1642,Ridge,Transverse, ,0.0165407750387056
1652,Ridge,Transverse, ,0.0184378569745002
1662,Ridge,Transverse, ,0.0146409243821027
1668,Ridge,Transverse, ,0.0115661799308756
1670,Ridge,Transverse, ,0.0180289718927266
1671,Ridge,Transverse, ,0.0368342179668665
1673,Ridge,Transverse, ,0.0164729648253421
1676,Ridge,Transverse, ,0.0146598723041213
1685,Ridge,Transverse, ,0.0150554345792393
1699,Ridge,Transverse, ,0.0300799716304119
1702,Ridge,Transverse, ,0.0143458902809725
1709,Ridge,Transverse, ,0.0129585190681789
1717,Ridge,Transverse, ,0.0140468555553209
1727,Ridge,Transverse, ,0.0168644889238092
1741,Ridge,Transverse, ,0.0112071044349176
1746,Ridge,Transverse, ,0.0139333198754803
1751,Ridge,Transverse, ,0.012846299508405
1753,Ridge,Transverse, ,0.0118494813440919
